order_item_id,order_id,product_id,quantity,price_at_purchase
9474,4140,928,7,868.10
9475,4930,1162,7,703.89
9476,6995,294,7,485.08
9477,5415,1990,7,599.18
9478,14281,774,7,541.49
9479,446,1657,7,422.51
9480,6097,1524,7,806.96
9481,1859,1131,7,626.80
9482,326,19,7,68.32
9483,8367,749,7,888.37
9484,2934,1043,7,788.65
9485,12766,1864,7,185.75
9486,7723,1862,7,409.15
9487,1273,1225,7,643.81
9488,8109,146,7,949.62
9489,8587,709,7,961.91
9490,13042,1246,7,910.00
9491,4887,1754,7,543.19
9492,9331,1226,7,151.35
9493,12041,256,7,96.72
9494,108,1761,7,566.23
9495,11724,42,7,723.77
9496,12095,1249,7,565.93
9497,4233,1388,7,784.81
9498,10675,1834,7,648.69
9499,7223,847,7,651.55
9500,6903,283,7,91.54
9501,13204,1656,7,53.74
9502,3115,776,7,851.15
9503,665,288,7,350.37
9504,12003,148,7,55.99
9505,7942,899,7,596.75
9506,3856,470,7,816.20
9507,5749,1034,7,896.03
9508,3701,80,7,527.55
9509,143,1053,7,318.22
9510,10524,535,7,118.35
9511,13057,83,7,182.62
9512,10476,312,7,452.26
9513,5382,1885,7,49.36
9514,10810,1782,7,107.05
9515,4997,614,7,452.85
9516,12561,1517,7,363.49
9517,14807,1561,7,523.56
9518,13752,1324,7,152.80
9519,2315,1410,7,941.78
9520,4860,469,7,142.11
9521,14117,1292,7,411.23
9522,10200,456,7,816.02
9523,3772,1658,7,972.64
9524,296,1516,7,742.73
9525,8607,966,7,644.18
9526,13239,1984,7,474.45
9527,11245,48,7,971.52
9528,6892,686,7,309.22
9529,5875,1015,7,623.39
9530,574,418,7,118.69
9531,728,1109,7,133.23
9532,14018,1199,7,608.41
9533,3119,1456,7,449.31
9534,4492,482,7,683.22
9535,3131,609,7,802.23
9536,3590,1066,7,790.76
9537,8654,732,7,502.43
9538,7000,1770,7,835.26
9539,7182,1878,7,478.71
9540,11654,1113,7,979.51
9541,1209,98,7,609.07
9542,3937,1402,7,569.28
9543,2036,869,7,961.26
9544,873,194,7,640.36
9545,14024,306,7,64.19
9546,13680,655,7,874.23
9547,6186,1375,7,485.70
9548,12469,1592,7,628.89
9549,346,1610,7,807.54
9550,1788,1649,7,384.69
9551,9061,534,7,937.73
9552,7008,691,7,832.70
9553,871,1704,7,652.52
9554,9112,1792,7,110.66
9555,8380,1175,7,504.51
9556,6791,775,7,38.40
9557,5204,379,7,214.12
9558,5140,1480,7,477.69
9559,140,830,7,948.85
9560,14585,894,7,171.57
9561,13963,166,7,965.08
9562,14230,1236,7,153.09
9563,5509,55,7,949.64
9564,10343,337,7,387.29
9565,1658,641,7,306.20
9566,5119,547,7,180.65
9567,5339,448,7,840.20
9568,13068,336,7,279.55
9569,2475,1311,7,556.65
9570,8015,588,7,289.40
9571,6192,1692,7,820.36
9572,6404,1810,7,402.91
9573,12307,1901,7,852.91
9574,3281,1861,7,350.66
9575,12789,1145,7,438.41
9576,9981,1315,7,126.32
9577,13436,446,7,982.11
9578,2409,716,7,448.22
9579,10508,96,7,274.30
9580,1714,1169,7,647.52
9581,1929,1143,7,765.06
9582,6294,160,7,769.03
9583,13615,1775,7,385.92
9584,1944,681,7,308.01
9585,5436,1486,7,926.59
9586,14916,173,7,377.64
9587,13970,1118,7,459.71
9588,7193,126,7,576.25
9589,13786,517,7,78.82
9590,6068,378,7,628.81
9591,3782,68,7,429.85
9592,11254,12,7,769.62
9593,11321,1246,7,817.20
9594,4916,705,7,899.08
9595,7997,64,7,717.78
9596,3132,402,7,76.04
9597,4831,892,7,276.39
9598,1872,370,7,808.16
9599,1792,339,7,145.68
9600,3419,137,7,229.63
9601,13255,1610,7,826.63
9602,6106,1720,7,878.01
9603,12677,1207,7,106.93
9604,9837,78,7,390.27
9605,3753,1649,7,319.47
9606,14985,992,7,536.34
9607,11915,21,7,356.46
9608,11635,839,7,500.09
9609,1053,1095,7,626.43
9610,10324,43,7,855.75
9611,12199,288,7,359.01
9612,9369,887,7,878.26
9613,12248,229,7,586.43
9614,12337,999,7,202.08
9615,7072,1511,7,305.68
9616,13954,1631,7,211.18
9617,3012,1126,7,788.60
9618,11718,911,7,731.24
9619,4370,111,7,951.05
9620,14360,1618,7,237.96
9621,7406,839,7,760.95
9622,14042,246,7,59.03
9623,7526,1707,7,626.06
9624,1000,1517,7,979.94
9625,8158,713,7,431.83
9626,2967,1689,7,401.22
9627,9014,1791,7,573.89
9628,7447,1650,7,45.85
9629,11056,1463,7,821.80
9630,8395,1892,7,441.18
9631,14167,898,7,776.74
9632,11243,464,7,930.08
9633,5769,941,7,263.19
9634,11054,80,7,101.07
9635,6682,1312,7,458.60
9636,4788,1744,7,396.62
9637,4256,1705,7,636.47
9638,6711,665,7,204.95
9639,8608,971,7,667.12
9640,800,1297,7,342.36
9641,10009,1996,7,147.64
9642,13972,1412,7,57.69
9643,1216,461,7,997.34
9644,6022,530,7,149.37
9645,4857,568,7,302.52
9646,14556,1005,7,438.99
9647,1773,846,7,752.54
9648,1358,1391,7,482.42
9649,11002,277,7,385.82
9650,3532,1705,7,381.91
9651,10522,1749,7,820.29
9652,5105,1672,7,967.56
9653,13003,1786,7,200.68
9654,3839,1824,7,102.36
9655,841,1963,7,387.51
9656,8601,1922,7,621.39
9657,7160,1933,7,889.45
9658,4173,851,7,305.13
9659,5391,1541,7,855.85
9660,41,1653,7,27.38
9661,2444,1191,7,527.32
9662,5996,489,7,355.14
9663,10983,111,7,822.14
9664,32,1992,7,955.90
9665,10952,14,7,457.20
9666,6208,1893,7,357.65
9667,3221,1629,7,921.90
9668,3807,938,7,890.99
9669,8547,1505,7,732.47
9670,7861,715,7,545.20
9671,9012,1660,7,56.38
9672,9257,1118,7,479.05
9673,11687,1279,7,821.93
9674,9447,292,7,653.62
9675,14691,50,7,573.89
9676,5585,1157,7,44.79
9677,8533,1415,7,105.59
9678,14316,657,7,967.35
9679,13580,676,7,788.07
9680,2671,1363,7,708.25
9681,7985,638,7,134.38
9682,9670,317,7,949.55
9683,1559,1563,7,515.91
9684,12556,1918,7,262.26
9685,8709,107,7,384.08
9686,5099,408,7,284.97
9687,13276,712,7,733.52
9688,5483,1982,7,238.58
9689,3461,15,7,113.17
9690,7840,1875,7,805.76
9691,9655,1571,7,767.28
9692,11083,822,7,566.30
9693,8971,1940,7,838.42
9694,13408,220,7,730.83
9695,4894,1819,7,191.38
9696,12407,1306,7,290.95
9697,10365,1125,7,825.89
9698,9581,1424,7,576.28
9699,3000,1409,7,141.74
9700,6636,1759,7,849.17
9701,13049,1299,7,54.31
9702,9993,1885,7,696.06
9703,3656,1809,7,388.23
9704,7121,737,7,395.84
9705,9171,941,7,578.02
9706,12826,1890,7,299.70
9707,11822,507,7,710.81
9708,5375,1431,7,184.22
9709,6542,404,7,876.79
9710,4286,1770,7,324.65
9711,6411,532,7,480.38
9712,10669,1667,7,989.47
9713,12952,545,7,891.31
9714,6948,578,7,503.40
9715,1066,659,7,407.67
9716,7831,2000,7,610.10
9717,4888,86,7,965.39
9718,139,1300,7,81.98
9719,11392,163,7,547.01
9720,14818,117,7,703.13
9721,696,1946,7,486.98
9722,2920,1966,7,710.83
9723,6855,387,7,242.62
9724,13720,522,7,637.08
9725,2125,130,7,840.74
9726,6838,1347,7,548.94
9727,14718,1594,7,50.57
9728,3649,571,7,630.29
9729,8598,847,7,825.62
9730,10926,1538,7,286.51
9731,6788,285,7,244.86
9732,8974,410,7,769.21
9733,4852,632,7,414.05
9734,8189,1190,7,512.19
9735,3093,392,7,954.07
9736,10181,65,7,694.14
9737,10573,1645,7,794.10
9738,13779,1074,7,697.63
9739,12043,1578,7,604.59
9740,13154,513,7,248.83
9741,14964,549,7,503.56
9742,5908,1886,7,788.64
9743,2732,126,7,109.25
9744,11132,1543,7,413.06
9745,14259,194,7,437.20
9746,3868,30,7,605.15
9747,6821,1561,7,605.26
9748,6235,884,7,423.94
9749,436,1520,7,261.52
9750,14908,1955,7,376.68
9751,7054,838,7,527.00
9752,3908,291,7,652.77
9753,8435,276,7,709.92
9754,10868,1490,7,318.19
9755,10942,1156,7,220.18
9756,11218,614,7,141.55
9757,8272,760,7,239.56
9758,3071,938,7,863.29
9759,8571,1789,7,910.02
9760,7910,1918,7,442.64
9761,4048,1838,7,394.95
9762,10303,1572,7,885.35
9763,398,680,7,305.88
9764,8599,899,7,897.77
9765,4880,945,7,877.93
9766,6225,104,7,700.16
9767,4185,540,7,687.01
9768,1828,102,7,375.86
9769,4429,777,7,659.60
9770,10258,734,7,377.68
9771,8853,974,7,852.36
9772,2523,450,7,172.70
9773,3219,852,7,990.39
9774,11708,1116,7,534.99
9775,13869,1065,7,259.20
9776,11899,1488,7,996.23
9777,7669,1351,7,456.73
9778,4597,986,7,488.49
9779,9398,1943,7,54.48
9780,9646,599,7,799.24
9781,6437,221,7,923.11
9782,8854,1238,7,521.71
9783,13873,935,7,348.49
9784,7066,1064,7,891.96
9785,1175,268,7,802.99
9786,5845,521,7,150.84
9787,5401,1277,7,570.03
9788,8021,732,7,942.48
9789,2519,489,7,295.19
9790,6124,971,7,845.36
9791,31,1024,7,119.92
9792,3761,851,7,565.83
9793,12257,593,7,511.18
9794,1005,1185,7,767.70
9795,10407,1537,7,136.20
9796,9838,518,7,990.07
9797,445,1284,7,581.51
9798,12445,888,7,710.82
9799,2684,1179,7,736.33
9800,9033,764,7,121.32
9801,14353,647,7,212.48
9802,7201,1618,7,135.13
9803,4295,769,7,933.26
9804,2098,135,7,248.78
9805,7055,1249,7,109.17
9806,12010,904,7,185.31
9807,2140,917,7,955.70
9808,2989,1942,7,337.72
9809,11400,141,7,417.36
9810,3609,149,7,357.66
9811,8221,768,7,236.76
9812,5324,1607,7,479.44
9813,9082,726,7,310.30
9814,14012,1872,7,877.14
9815,13358,950,7,203.88
9816,8663,1882,7,54.50
9817,4557,1215,7,975.84
9818,10863,1899,7,62.19
9819,9444,1103,7,561.74
9820,9734,1368,7,362.05
9821,750,579,7,107.64
9822,10228,1173,7,995.48
9823,11861,414,7,131.07
9824,11204,55,7,235.21
9825,3906,1100,7,163.66
9826,704,232,7,50.11
9827,5737,1730,7,825.80
9828,10005,1212,7,535.71
9829,4777,1100,7,405.41
9830,11226,625,7,624.69
9831,3099,1804,7,34.61
9832,1957,750,7,212.67
9833,3516,1411,7,356.87
9834,5423,702,7,139.48
9835,1462,1755,7,862.65
9836,14036,358,7,991.39
9837,5477,119,7,985.50
9838,11000,961,7,792.86
9839,10935,1760,7,96.21
9840,3917,1858,7,35.30
9841,10235,1680,7,882.77
9842,10753,1886,7,895.61
9843,12971,479,7,354.19
9844,7496,212,7,609.71
9845,973,472,7,903.60
9846,14128,1580,7,551.75
9847,13008,1756,7,702.66
9848,6545,236,7,118.55
9849,9735,719,7,699.48
9850,11274,193,7,152.44
9851,8560,43,7,781.64
9852,14587,682,7,768.46
9853,8988,1015,7,127.49
9854,4462,1903,7,643.05
9855,7655,1323,7,290.82
9856,13384,1634,7,348.76
9857,11118,1220,7,507.12
9858,13763,1154,7,98.07
9859,14419,957,7,421.18
9860,1453,1540,7,922.38
9861,8423,634,7,395.71
9862,5480,1896,7,215.39
9863,755,447,7,495.78
9864,14616,23,7,919.19
9865,8376,158,7,875.50
9866,5590,334,7,205.89
9867,12515,109,7,498.30
9868,8242,1794,7,107.26
9869,9249,1680,7,541.81
9870,7786,1465,7,982.32
9871,5517,1356,7,322.02
9872,14707,840,7,572.17
9873,11804,1603,7,145.31
9874,6234,1266,7,372.01
9875,4255,1528,7,466.01
9876,4300,1592,7,198.85
9877,11981,1891,7,861.43
9878,8511,870,7,725.66
9879,6603,1710,7,134.37
9880,13417,1210,7,145.05
9881,8205,264,7,973.28
9882,2633,1601,7,261.13
9883,8515,117,7,257.19
9884,8078,1706,7,431.96
9885,3167,1787,7,423.70
9886,4109,1999,7,761.99
9887,8866,686,7,458.73
9888,13592,1157,7,115.81
9889,12696,1896,7,790.50
9890,6556,1565,7,497.20
9891,4750,483,7,512.62
9892,8410,1531,7,605.25
9893,7367,323,7,824.77
9894,6588,1286,7,708.03
9895,2825,1234,7,822.46
9896,8669,14,7,627.10
9897,6307,9,7,354.75
9898,11116,1593,7,900.82
9899,521,834,7,702.44
9900,11925,1467,7,441.16
9901,9270,1076,7,439.22
9902,616,453,7,213.29
9903,10577,1998,7,446.88
9904,13762,588,7,816.60
9905,12007,1221,7,793.01
9906,10857,17,7,521.15
9907,7754,897,7,96.50
9908,11620,936,7,952.46
9909,13849,1180,7,477.27
9910,2749,177,7,459.53
9911,10496,277,7,134.25
9912,13430,822,7,716.47
9913,10533,417,7,692.27
9914,7049,1812,7,794.41
9915,1731,1774,7,745.17
9916,3179,1589,7,907.82
9917,7620,716,7,708.87
9918,13365,665,7,411.80
9919,12347,963,7,693.15
9920,13327,1746,7,612.79
9921,3885,50,7,380.08
9922,4395,357,7,623.44
9923,7593,173,7,131.42
9924,10885,476,7,392.70
9925,9329,935,7,659.70
9926,11413,836,7,199.75
9927,8470,313,7,27.79
9928,3694,1061,7,831.29
9929,8081,1570,7,396.00
9930,11386,1004,7,412.65
9931,576,1499,7,786.22
9932,4174,778,7,80.98
9933,633,1239,7,177.85
9934,6471,429,7,201.49
9935,6025,1893,7,169.79
9936,8783,1063,7,75.35
9937,9579,1219,7,922.60
9938,4990,1723,7,463.75
9939,14111,221,7,801.99
9940,183,1371,7,614.04
9941,7469,579,7,277.79
9942,8968,1409,7,698.69
9943,5961,1646,7,522.79
9944,13197,684,7,779.00
9945,7177,783,7,525.97
9946,264,286,7,558.00
9947,9193,1366,7,299.79
9948,9905,1136,7,425.33
9949,4276,313,7,437.92
9950,6870,288,7,940.87
9951,5042,1597,7,89.80
9952,8961,1545,7,414.61
9953,1482,1841,7,104.86
9954,12484,708,7,529.40
9955,7459,22,7,836.11
9956,753,1009,7,962.85
9957,2344,450,7,894.51
9958,12128,864,7,98.22
9959,11177,1998,7,850.25
9960,8420,1806,7,353.73
9961,10792,1133,7,960.57
9962,9196,427,7,880.02
9963,7676,409,7,405.67
9964,6373,930,7,867.97
9965,6158,199,7,21.68
9966,8917,1006,7,329.14
9967,413,1211,7,814.77
9968,10104,1238,7,179.98
9969,4402,1397,7,722.44
9970,7515,709,7,387.51
9971,11018,686,7,198.44
9972,1581,1857,7,326.07
9973,12656,909,7,298.08
9974,6247,116,7,913.04
9975,2598,166,7,946.24
9976,13738,301,7,304.95
9977,11824,542,7,972.07
9978,4800,1814,7,585.87
9979,435,823,7,748.00
9980,12983,489,7,109.77
9981,11445,1289,7,108.31
9982,9282,426,7,418.36
9983,7243,1204,7,380.13
9984,6198,1519,7,776.30
9985,8877,174,7,821.27
9986,3473,1259,7,49.45
9987,6456,119,7,140.55
9988,8327,877,7,790.04
9989,11175,1221,7,911.00
9990,3048,1570,7,43.36
9991,8921,1522,7,570.03
9992,4531,697,7,783.65
9993,11557,725,7,33.67
9994,2992,392,7,456.42
9995,10737,850,7,220.77
9996,12263,1162,7,967.69
9997,214,569,7,228.31
9998,6599,1188,7,501.35
9999,5757,1357,7,944.15
10000,1577,557,7,843.38
10001,1086,343,7,853.86
10002,1277,1393,7,964.93
10003,13828,1292,7,303.37
10004,4043,131,7,370.55
10005,11742,1991,7,861.91
10006,11644,1474,7,288.49
10007,3703,451,7,408.72
10008,14754,1421,7,526.52
10009,7445,305,7,914.00
10010,6376,1548,7,563.57
10011,4643,1732,7,350.04
10012,11572,1027,7,691.15
10013,9097,1543,7,656.59
10014,9034,1467,7,224.39
10015,12113,1524,7,584.26
10016,1444,1200,7,551.49
10017,185,713,7,795.23
10018,2266,1063,7,582.77
10019,3158,1182,7,840.65
10020,5373,1531,7,297.40
10021,1232,299,7,74.68
10022,5720,757,7,972.68
10023,3976,831,7,876.84
10024,13776,977,7,810.11
10025,10609,653,7,765.70
10026,13927,1464,7,334.92
10027,5529,259,7,258.62
10028,14918,777,7,846.21
10029,2590,319,7,638.62
10030,9372,743,7,841.93
10031,4737,1787,7,690.17
10032,3491,1116,7,769.42
10033,4019,1976,7,68.34
10034,14943,572,7,840.64
10035,12844,324,7,708.63
10036,1221,917,7,771.45
10037,8163,1279,7,386.09
10038,6571,556,7,705.54
10039,11709,1065,7,501.76
10040,11094,407,7,728.49
10041,3043,757,7,270.33
10042,5386,1332,7,690.97
10043,9507,1750,7,913.17
10044,5070,138,7,410.95
10045,1396,1708,7,58.36
10046,8630,128,7,964.76
10047,5288,1246,7,183.57
10048,6111,1872,7,768.27
10049,6968,1517,7,100.05
10050,10826,267,7,391.53
10051,2241,1428,7,816.67
10052,1436,1506,7,480.85
10053,10616,996,7,147.47
10054,13537,1188,7,541.60
10055,14478,1243,7,871.25
10056,14652,613,7,231.55
10057,5033,1066,7,571.24
10058,10485,1296,7,344.47
10059,2472,1911,7,934.55
10060,14510,923,7,491.02
10061,13181,818,7,216.50
10062,6861,1654,7,776.87
10063,7512,1205,7,374.08
10064,12921,1826,7,226.17
10065,6419,1219,7,910.49
10066,12051,61,7,428.42
10067,1211,607,7,291.51
10068,9300,1563,7,263.04
10069,8368,743,7,52.84
10070,9573,218,7,878.78
10071,12192,1289,7,140.05
10072,5398,920,7,824.91
10073,8065,74,7,289.23
10074,1282,1503,7,231.63
10075,1100,181,7,506.29
10076,4035,1458,7,327.88
10077,10974,1537,7,887.62
10078,1947,922,7,778.55
10079,2035,1617,7,985.83
10080,10506,1026,7,30.55
10081,4250,1982,7,58.23
10082,1348,1644,7,980.55
10083,3533,1624,7,354.01
10084,1023,910,7,886.48
10085,8976,714,7,95.81
10086,10634,726,7,59.84
10087,3541,163,7,558.61
10088,10749,1140,7,543.15
10089,4398,269,7,995.06
10090,3398,768,7,531.30
10091,3433,1640,7,30.07
10092,10539,225,7,829.33
10093,9459,845,7,828.79
10094,1979,1762,7,995.18
10095,14596,921,7,293.42
10096,2265,1161,7,783.96
10097,11265,440,7,519.37
10098,13782,105,7,282.74
10099,13899,964,7,248.67
10100,19,1181,7,185.06
10101,7338,1910,7,979.04
10102,5320,1465,7,541.01
10103,7333,1145,7,840.16
10104,2928,950,7,499.79
10105,12828,777,7,442.42
10106,3774,1839,7,609.31
10107,11198,749,7,711.93
10108,10056,1661,7,392.89
10109,2771,1709,7,83.54
10110,13722,138,7,340.53
10111,4390,1644,7,156.50
10112,3607,1398,7,243.70
10113,9483,1636,7,940.43
10114,11536,912,7,28.88
10115,1351,1848,7,401.72
10116,13125,1122,7,889.87
10117,3743,1142,7,558.48
10118,2690,809,7,31.55
10119,4070,986,7,797.21
10120,12518,418,7,373.64
10121,8493,881,7,613.42
10122,10770,1026,7,801.64
10123,3479,826,7,834.75
10124,2659,816,7,598.04
10125,4593,230,7,613.36
10126,7546,880,7,794.18
10127,1428,241,7,196.33
10128,10760,1701,7,211.56
10129,7694,1997,7,821.78
10130,10483,1093,7,654.59
10131,8318,375,7,202.35
10132,1197,1358,7,718.05
10133,1259,1972,7,396.81
10134,11802,56,7,474.09
10135,11004,1203,7,804.23
10136,9318,931,7,479.87
10137,3358,482,7,683.30
10138,2676,820,7,773.95
10139,5201,210,7,249.25
10140,986,1227,7,922.18
10141,10292,1111,7,280.80
10142,11369,472,7,79.72
10143,1043,1436,7,884.26
10144,13437,557,7,837.05
10145,10019,565,7,825.81
10146,14570,1545,7,417.35
10147,10628,429,7,782.96
10148,8554,48,7,98.40
10149,4520,710,7,668.34
10150,2250,799,7,596.89
10151,11354,952,7,417.99
10152,6406,1282,7,354.84
10153,8969,1084,7,396.25
10154,8505,1884,7,448.95
10155,14573,2,7,769.74
10156,10677,1121,7,35.65
10157,11481,1694,7,562.99
10158,6036,712,7,881.95
10159,8527,320,7,506.41
10160,13785,752,7,295.27
10161,3738,1139,7,437.74
10162,4107,412,7,116.45
10163,12289,494,7,692.35
10164,7041,692,7,943.13
10165,9209,996,7,694.59
10166,6299,1179,7,366.25
10167,14949,1095,7,562.61
10168,10433,1923,7,546.05
10169,3245,1973,7,532.60
10170,9013,103,7,80.15
10171,5894,1371,7,992.08
10172,6327,766,7,172.10
10173,1385,710,7,592.30
10174,14878,1570,7,276.30
10175,5983,100,7,678.14
10176,10259,896,7,78.12
10177,1867,702,7,384.71
10178,1288,2000,7,115.89
10179,12804,1005,7,507.43
10180,562,311,7,101.26
10181,14382,1526,7,293.20
10182,4282,1872,7,599.78
10183,9789,673,7,111.62
10184,6585,93,7,898.67
10185,13378,1936,7,227.90
10186,9083,1377,7,457.18
10187,12852,703,7,873.29
10188,4897,1813,7,494.13
10189,5616,744,7,885.46
10190,569,504,7,181.06
10191,4995,895,7,589.85
10192,660,1310,7,84.30
10193,5392,1413,7,703.71
10194,14046,384,7,28.45
10195,6312,1327,7,39.92
10196,199,120,7,112.86
10197,5712,239,7,486.27
10198,10066,988,7,246.88
10199,11958,1793,7,24.37
10200,10236,1873,7,942.71
10201,12845,972,7,885.62
10202,9198,1388,7,954.50
10203,4905,860,7,409.30
10204,541,424,7,673.95
10205,3197,1157,7,292.13
10206,6860,1129,7,764.17
10207,5906,1118,7,355.96
10208,6908,1928,7,481.77
10209,5122,1569,7,228.02
10210,4171,623,7,560.61
10211,611,1465,7,782.11
10212,5922,1651,7,307.22
10213,1256,1937,7,587.81
10214,5081,1589,7,102.86
10215,3905,453,7,196.73
10216,3953,1082,7,401.62
10217,8253,1404,7,704.18
10218,8271,1766,7,778.97
10219,3650,78,7,362.23
10220,13226,1888,7,213.70
10221,12891,1262,7,836.01
10222,12035,1048,7,341.70
10223,5289,901,7,570.01
10224,8782,1300,7,524.40
10225,14602,1657,7,845.60
10226,3426,1031,7,597.04
10227,10921,619,7,778.48
10228,222,639,7,765.94
10229,7138,1264,7,127.28
10230,10623,132,7,166.96
10231,8873,573,7,756.54
10232,3016,670,7,939.74
10233,7611,300,7,169.60
10234,10650,559,7,970.61
10235,2699,337,7,630.99
10236,1002,631,7,56.90
10237,10930,1001,7,732.99
10238,13131,81,7,662.61
10239,1893,1037,7,278.28
10240,10297,1211,7,212.95
10241,11827,1803,7,265.83
10242,9545,1821,7,506.34
10243,11437,1617,7,138.82
10244,12148,1803,7,259.49
10245,10366,1897,7,429.04
10246,899,1828,7,952.11
10247,4,1548,7,542.13
10248,10916,1666,7,894.18
10249,2578,540,7,877.96
10250,2646,335,7,492.76
10251,14057,756,7,500.77
10252,1765,70,7,670.72
10253,4047,1215,7,173.32
10254,1345,801,7,882.23
10255,9652,1397,7,387.48
10256,10701,324,7,998.42
10257,9964,656,7,719.90
10258,9451,1702,7,626.42
10259,12063,289,7,886.96
10260,14271,1582,7,333.69
10261,7826,1728,7,449.16
10262,7393,549,7,882.40
10263,6893,322,7,648.96
10264,1241,1855,7,622.60
10265,7172,16,7,324.38
10266,11677,1692,7,229.71
10267,9441,782,7,897.71
10268,11515,1471,7,882.62
10269,9265,28,7,262.55
10270,4015,1985,7,378.82
10271,4423,990,7,914.38
10272,9687,331,7,233.35
10273,5539,1331,7,593.19
10274,8631,1246,7,798.27
10275,11807,511,7,191.18
10276,6935,1845,7,512.28
10277,13350,1179,7,943.29
10278,4230,962,7,948.45
10279,9633,1127,7,349.32
10280,3690,1228,7,828.89
10281,8685,5,7,324.41
10282,10112,476,7,491.26
10283,190,670,7,161.95
10284,13346,605,7,610.60
10285,8841,1637,7,62.12
10286,13058,1579,7,342.95
10287,13644,887,7,661.93
10288,14221,1535,7,489.74
10289,9703,1558,7,90.46
10290,3031,1696,7,904.00
10291,6116,918,7,882.85
10292,12660,1772,7,717.20
10293,9919,849,7,321.47
10294,7460,1105,7,494.05
10295,9790,520,7,384.88
10296,9530,1917,7,401.22
10297,14186,22,7,637.63
10298,3572,339,7,776.34
10299,12357,1760,7,668.12
10300,8149,357,7,701.00
10301,1764,1482,7,968.43
10302,6367,801,7,100.85
10303,2938,1941,7,147.03
10304,12895,1270,7,251.80
10305,10560,21,7,171.97
10306,14315,1011,7,341.70
10307,2120,1098,7,474.99
10308,12665,155,7,846.49
10309,9945,936,7,897.07
10310,930,346,7,135.95
10311,11161,519,7,417.11
10312,12887,346,7,487.43
10313,6640,1566,7,863.81
10314,9446,1771,7,936.45
10315,8005,1878,7,743.56
10316,12182,1086,7,671.52
10317,7326,1958,7,925.71
10318,6736,732,7,131.51
10319,11613,930,7,874.64
10320,1219,342,7,747.39
10321,6291,391,7,886.64
10322,6144,1767,7,895.84
10323,11740,1497,7,255.94
10324,2544,1253,7,110.48
10325,3049,727,7,917.03
10326,2737,1313,7,70.12
10327,7560,700,7,373.65
10328,7950,1352,7,500.58
10329,9870,913,7,643.41
10330,11360,1096,7,690.71
10331,12482,1091,7,831.59
10332,7901,1901,7,986.57
10333,877,40,7,50.09
10334,13262,1335,7,72.44
10335,8728,861,7,247.78
10336,3754,208,7,258.75
10337,6064,407,7,138.04
10338,4251,1251,7,392.72
10339,7012,1587,7,809.11
10340,12633,554,7,313.13
10341,4674,1718,7,487.58
10342,12928,1966,7,175.38
10343,3834,1275,7,567.40
10344,12455,220,7,637.66
10345,8287,774,7,668.84
10346,14730,344,7,688.77
10347,8170,202,7,120.14
10348,2738,788,7,227.65
10349,6587,985,7,224.18
10350,1476,662,7,290.93
10351,1958,722,7,846.67
10352,3366,1546,7,233.14
10353,13774,231,7,191.88
10354,14351,1449,7,214.03
10355,5903,419,7,746.29
10356,11649,989,7,305.25
10357,9612,695,7,877.51
10358,14514,781,7,997.08
10359,8429,1209,7,756.33
10360,7613,1529,7,309.62
10361,4090,519,7,973.25
10362,10575,896,7,433.94
10363,13284,1136,7,673.81
10364,11918,1471,7,96.60
10365,8928,776,7,623.02
10366,14070,618,7,699.45
10367,6527,846,7,246.70
10368,9035,968,7,961.42
10369,9778,433,7,438.06
10370,1508,1045,7,834.44
10371,3489,1279,7,781.80
10372,12979,1861,7,253.13
10373,8229,592,7,676.25
10374,1713,1323,7,845.71
10375,10588,725,7,210.64
10376,9641,887,7,935.05
10377,1910,872,7,274.29
10378,1279,1814,7,883.28
10379,12959,1227,7,458.27
10380,9731,1576,7,95.50
10381,11970,719,7,376.01
10382,10075,398,7,553.21
10383,10580,1075,7,314.46
10384,4594,1948,7,692.14
10385,12066,1335,7,776.10
10386,563,153,7,85.41
10387,12170,846,7,48.81
10388,13863,1436,7,402.09
10389,8561,1422,7,272.68
10390,2993,1551,7,857.52
10391,13627,1373,7,985.58
10392,10994,242,7,787.23
10393,8992,1066,7,543.28
10394,5841,497,7,514.53
10395,7032,1794,7,252.61
10396,5980,1437,7,604.59
10397,672,1130,7,218.14
10398,11009,233,7,503.63
10399,7095,1541,7,257.55
10400,10013,13,7,792.34
10401,10478,556,7,756.41
10402,13888,1288,7,569.67
10403,4587,1360,7,442.61
10404,12697,283,7,874.00
10405,7044,496,7,155.22
10406,200,1154,7,807.37
10407,5596,847,7,319.82
10408,8697,366,7,271.63
10409,9955,316,7,91.42
10410,8328,1064,7,925.66
10411,2617,505,7,227.10
10412,5044,1454,7,178.72
10413,3482,382,7,470.71
10414,1717,174,7,675.27
10415,2099,556,7,155.08
10416,4680,699,7,796.82
10417,3854,1036,7,636.83
10418,11889,340,7,370.94
10419,6662,187,7,718.24
10420,9597,452,7,342.97
10421,14477,454,7,91.29
10422,3766,133,7,336.64
10423,13031,700,7,20.33
10424,6581,601,7,104.61
10425,2925,1711,7,909.56
10426,5427,1021,7,358.04
10427,6946,1618,7,427.78
10428,4378,1464,7,681.60
10429,10665,8,7,859.70
10430,12105,1915,7,56.53
10431,9986,846,7,92.42
10432,6632,1086,8,489.94
10433,2119,468,8,343.40
10434,7275,776,8,31.20
10435,8072,1908,8,215.81
10436,4077,202,8,454.60
10437,9252,1120,8,33.62
10438,6032,151,8,37.97
10439,13650,1863,8,239.36
10440,3316,1626,8,400.43
