order_id,order_date,customer_id,total_price
8783,2024-04-05,3675,527.45
4990,2024-04-16,3865,3246.25
183,2024-06-12,3845,4298.28
7469,2024-04-14,5398,1944.53
5961,2024-10-27,7561,3659.53
7177,2024-10-02,5287,3681.79
264,2024-01-17,8563,3906.00
9905,2024-02-25,6812,2977.31
4276,2024-10-08,5300,3065.44
6870,2024-04-30,4322,6586.09
5042,2024-01-03,6264,628.60
8961,2024-01-12,7441,2902.27
1482,2024-01-10,1025,734.02
7459,2024-09-10,5155,5852.77
753,2023-11-18,6614,6739.95
2344,2024-02-20,6496,6261.57
12128,2024-04-06,3635,687.54
8420,2024-09-11,6426,2476.11
7676,2024-04-07,5195,2839.69
6158,2024-01-20,2666,151.76
8917,2024-02-24,6865,2303.98
413,2024-08-03,6708,5703.39
10104,2024-08-24,1074,1259.86
7515,2024-07-21,784,2712.57
11018,2024-05-03,3375,1389.08
1581,2024-03-25,8747,2282.49
13738,2024-06-03,1015,2134.65
4800,2024-01-02,5087,4101.09
435,2024-06-26,1567,5236.00
12983,2023-11-13,4656,768.39
11445,2023-12-16,7154,758.17
9282,2024-10-26,4155,2928.52
7243,2024-04-27,2629,2660.91
8877,2024-06-01,8050,5748.89
3473,2024-09-21,453,346.15
4531,2024-07-10,711,5485.55
11557,2024-04-03,6811,235.69
2992,2024-08-14,9275,3194.94
6599,2024-01-23,786,3509.45
5757,2024-10-16,1265,6609.05
1577,2024-01-18,8636,5903.66
1277,2024-05-15,9508,6754.51
13828,2023-11-06,2955,2123.59
4043,2024-02-24,3145,2593.85
11742,2024-05-24,503,6033.37
11644,2024-02-18,7670,2019.43
3703,2023-12-17,5099,2861.04
14754,2024-05-24,714,3685.64
7445,2024-01-18,5865,6398.00
4643,2024-02-19,5436,2450.28
11572,2024-04-27,9536,4838.05
9097,2024-07-12,1453,4596.13
12113,2024-07-04,3770,4089.82
1444,2023-11-16,7917,3860.43
185,2024-07-17,3256,5566.61
5373,2023-12-04,6733,2081.80
1232,2024-07-01,2492,522.76
10609,2024-06-16,8763,5359.90
13927,2023-11-25,4468,2344.44
2590,2024-07-06,5068,4470.34
9372,2024-02-14,4480,5893.51
4737,2024-09-28,8461,4831.19
3491,2024-01-09,5463,5385.94
4019,2024-04-21,9075,478.38
1221,2023-12-17,1547,5400.15
11094,2024-06-12,939,5099.43
3043,2024-07-04,4177,1892.31
5070,2024-10-01,1384,2876.65
5288,2023-11-13,3129,1284.99
6111,2024-05-03,8899,5377.89
6968,2024-03-29,5679,700.35
10826,2024-01-14,1037,2740.71
2241,2023-12-09,2224,5716.69
1436,2024-07-18,7566,3365.95
10616,2024-08-15,7932,1032.29
14478,2024-05-13,3943,6098.75
14652,2024-08-02,1150,1620.85
5033,2024-07-31,7271,3998.68
10485,2024-06-20,9328,2411.29
2472,2024-03-23,1733,6541.85
6861,2024-11-01,1942,5438.09
7512,2024-06-21,561,2618.56
12921,2024-01-04,5738,1583.19
6419,2024-10-21,4288,6373.43
12051,2024-06-07,6775,2998.94
1211,2024-10-15,2406,2040.57
8368,2023-11-06,6242,369.88
9573,2024-02-09,6760,6151.46
12192,2024-10-28,4613,980.35
5398,2024-02-24,4421,5774.37
8065,2024-09-20,4388,2024.61
1100,2024-01-24,2348,3544.03
4035,2024-07-02,7739,2295.16
2035,2024-10-07,408,6900.81
10506,2024-03-25,8937,213.85
4250,2024-08-27,1249,407.61
1348,2023-11-08,9044,6863.85
3533,2024-08-02,7782,2478.07
1023,2024-03-20,892,6205.36
10634,2024-03-13,1363,418.88
3541,2024-04-12,4052,3910.27
3398,2024-06-12,3386,3719.10
3433,2024-05-21,4605,210.49
9459,2023-12-22,3533,5801.53
14596,2024-02-05,521,2053.94
11265,2024-07-12,5007,3635.59
19,2024-09-03,7723,1295.42
5320,2024-08-23,4678,3787.07
7333,2024-01-29,9397,5881.12
2928,2024-07-14,8520,3498.53
3774,2024-02-12,4744,4265.17
10056,2024-03-12,5023,2750.23
2771,2023-12-18,7634,584.78
13722,2023-12-12,9432,2383.71
4390,2024-02-14,9114,1095.50
1351,2023-11-27,4453,2812.04
12518,2024-02-15,1302,2615.48
8493,2024-08-22,5708,4293.94
10770,2023-11-19,8609,5611.48
3479,2024-02-29,4904,5843.25
2659,2024-02-12,4123,4186.28
10760,2024-01-11,6916,1480.92
7694,2024-05-21,2901,5752.46
10483,2024-10-21,9833,4582.13
1259,2024-05-27,1252,2777.67
11004,2024-04-18,2250,5629.61
3358,2024-05-12,3829,4783.10
2676,2024-07-26,8436,5417.65
5201,2024-05-08,860,1744.75
10292,2024-06-10,3497,1965.60
11369,2024-03-10,8919,558.04
13437,2024-10-02,7493,5859.35
14570,2024-09-27,6133,2921.45
8554,2024-05-30,1987,688.80
4520,2023-11-18,9738,4678.38
2250,2024-01-19,2443,4178.23
8969,2024-06-01,1521,2773.75
14573,2024-08-04,4389,5388.18
10677,2024-03-08,6659,249.55
11481,2024-08-27,4205,3940.93
6036,2024-10-26,7937,6173.65
8527,2024-10-20,6706,3544.87
3738,2024-08-06,7768,3064.18
4107,2024-05-22,871,815.15
12289,2023-12-16,6709,4846.45
9209,2024-09-19,1731,4862.13
14949,2024-03-03,9207,3938.27
10433,2024-01-25,3699,3822.35
3245,2024-05-19,53,3728.20
9013,2024-08-07,3357,561.05
5894,2024-03-17,6090,6944.56
6327,2024-06-23,4828,1204.70
14878,2024-08-24,3927,1934.10
10259,2024-06-06,5334,546.84
1288,2024-06-30,1735,811.23
12804,2024-04-06,5987,3552.01
562,2024-09-08,8234,708.82
14382,2024-10-02,4507,2052.40
4282,2024-07-20,3355,4198.46
4897,2023-11-12,5803,3458.91
569,2024-08-11,770,1267.42
4995,2024-08-27,1719,4128.95
14046,2024-10-15,4673,199.15
6312,2024-07-31,8145,279.44
199,2024-06-20,9034,790.02
10066,2024-04-25,6758,1728.16
11958,2024-09-29,5484,170.59
12845,2024-05-31,9350,6199.34
4905,2024-02-10,3119,2865.10
3197,2024-02-01,5727,2044.91
6860,2024-02-15,8054,5349.19
5906,2024-05-30,5385,2491.72
6908,2024-06-25,2008,3372.39
4171,2024-01-30,7094,3924.27
611,2024-04-27,7117,5474.77
5922,2024-08-03,833,2150.54
1256,2024-02-27,4766,4114.67
3905,2024-09-30,7834,1377.11
8253,2024-09-13,4290,4929.26
13226,2024-07-10,4750,1495.90
12035,2024-03-07,362,2391.90
5289,2024-09-18,8581,3990.07
8782,2023-11-28,1999,3670.80
3426,2024-05-21,4038,4179.28
10921,2024-04-08,7808,5449.36
10623,2024-02-16,8567,1168.72
8873,2024-07-07,9853,5295.78
3016,2023-12-31,9011,6578.18
7611,2024-05-05,1146,1187.20
10650,2024-06-09,3537,6794.27
2699,2024-02-28,536,4416.93
13131,2024-07-20,4156,4638.27
10297,2024-08-21,2959,1490.65
9545,2024-09-07,8480,3544.38
12148,2024-06-23,945,1816.43
899,2023-11-24,7633,6664.77
10916,2024-09-10,6403,6259.26
2578,2024-03-22,1543,6145.72
2646,2024-01-23,1240,3449.32
1765,2024-03-01,5613,4695.04
4047,2024-08-15,8615,1213.24
1345,2024-02-06,8783,6175.61
9652,2024-01-10,5453,2712.36
10701,2024-08-23,3247,6988.94
9964,2024-04-25,7656,5039.30
9451,2024-04-18,3591,4384.94
7393,2024-05-16,8360,6176.80
1241,2024-08-25,4504,4358.20
9441,2024-04-22,8342,6283.97
11515,2024-10-15,7339,6178.34
4015,2024-04-08,5649,2651.74
9687,2024-04-04,4862,1633.45
5539,2023-11-18,9847,4152.33
11807,2024-02-09,7698,1338.26
6935,2024-08-16,3880,3585.96
13350,2024-01-04,9754,6603.03
4230,2024-05-04,1417,6639.15
9633,2024-09-18,5958,2445.24
8685,2024-08-17,2206,2270.87
13346,2024-03-19,1033,4274.20
8841,2024-06-22,5018,434.84
13644,2023-11-25,2970,4633.51
14221,2024-03-10,9864,3428.18
9703,2024-04-16,1243,633.22
3031,2024-10-13,2582,6328.00
12660,2023-11-19,803,5020.40
9919,2024-09-26,1979,2250.29
7460,2024-05-09,2199,3458.35
9790,2024-03-13,8999,2694.16
9530,2024-06-21,9188,2808.54
14186,2024-05-01,7553,4463.41
3572,2024-05-24,8496,5434.38
12357,2024-05-14,5739,4676.84
8149,2024-05-23,7858,4907.00
6367,2024-02-04,2209,705.95
2938,2024-09-08,1665,1029.21
12895,2024-01-01,2194,1762.60
10560,2024-04-24,824,1203.79
2120,2024-02-24,54,3324.93
12665,2024-03-15,9760,5925.43
9945,2024-10-19,7064,6279.49
930,2024-04-14,1100,951.65
11161,2024-01-25,8994,2919.77
6640,2023-12-11,8335,6046.67
8005,2024-02-15,6273,5204.92
7326,2024-11-01,5499,6479.97
6736,2024-05-16,7057,920.57
11613,2024-05-09,5627,6122.48
6291,2023-12-08,2079,6206.48
6144,2024-05-26,5711,6270.88
3049,2024-07-30,9584,6419.21
2737,2023-12-06,4157,490.84
7560,2024-03-22,5225,2615.55
7950,2023-12-28,2368,3504.06
9870,2024-02-10,1587,4503.87
11360,2024-01-12,5022,4834.97
12482,2024-02-04,6414,5821.13
7901,2024-06-09,7307,6905.99
877,2024-06-21,2830,350.63
13262,2024-01-28,6821,507.08
7012,2024-05-18,2062,5663.77
4674,2024-07-31,4215,3413.06
12928,2024-05-23,3368,1227.66
8287,2024-03-16,4531,4681.88
14730,2024-08-01,7434,4821.39
8170,2024-07-10,3978,840.98
2738,2024-01-24,7522,1593.55
1476,2024-01-23,6310,2036.51
1958,2024-02-12,4145,5926.69
3366,2024-01-02,5253,1631.98
13774,2024-03-21,1783,1343.16
14351,2024-03-10,8307,1498.21
5903,2024-08-04,8548,5224.03
11649,2024-07-31,658,2136.75
7613,2024-05-20,6386,2167.34
10575,2024-05-21,2101,3037.58
13284,2024-03-27,716,4716.67
14070,2023-12-31,3370,4896.15
6527,2024-07-12,5399,1726.90
9035,2024-08-24,9053,6729.94
9778,2023-11-16,7552,3066.42
3489,2024-09-17,5742,5472.60
8229,2024-08-21,7909,4733.75
10588,2024-08-21,5663,1474.48
9641,2024-04-05,1091,6545.35
1910,2023-11-28,1194,1920.03
1279,2024-06-20,7559,6182.96
12959,2024-06-27,2412,3207.89
11970,2024-01-16,7889,2632.07
10075,2024-07-13,9768,3872.47
4594,2024-08-30,8755,4844.98
563,2024-01-20,4131,597.87
13863,2023-12-13,1512,2814.63
8561,2024-01-23,8081,1908.76
13627,2024-05-09,8372,6899.06
8992,2024-05-05,1592,3802.96
5841,2024-05-16,9884,3601.71
7032,2024-01-15,4032,1768.27
11009,2023-12-25,7206,3525.41
7095,2024-04-28,950,1802.85
10013,2024-05-11,2563,5546.38
4587,2024-07-02,3486,3098.27
12697,2024-06-28,2611,6118.00
7044,2024-01-08,2630,1086.54
200,2024-01-28,2308,5651.59
9955,2023-12-27,1923,639.94
2617,2024-05-15,4533,1589.70
5044,2024-04-17,2848,1251.04
1717,2024-10-13,5605,4726.89
4680,2024-08-19,1734,5577.74
3854,2024-07-12,9477,4457.81
11889,2024-03-05,1644,2596.58
9597,2024-02-17,3103,2400.79
14477,2024-06-04,2212,639.03
3766,2023-11-23,6459,2356.48
2925,2024-10-25,7416,6366.92
6946,2024-07-26,8737,2994.46
6632,2024-01-03,6207,3919.52
2119,2024-05-29,5637,2747.20
8072,2024-03-07,8694,1726.48
4077,2023-11-30,996,3636.80
9252,2024-02-10,4429,268.96
6032,2024-03-13,1185,303.76
3316,2024-05-13,281,3203.44
3570,2024-04-15,3768,4459.76
11705,2024-01-08,7571,5949.44
11856,2024-05-24,4324,356.72
14007,2024-05-15,3155,7676.56
6534,2024-05-27,2579,4823.44
8889,2024-06-05,7973,349.44
7403,2024-09-05,7803,2550.96
8135,2024-04-11,8669,1690.80
13544,2024-05-25,2549,5611.04
8409,2024-04-24,6397,5529.84
1158,2024-07-11,8687,5362.56
8359,2024-09-27,465,7115.92
4778,2024-03-24,5461,4328.96
10328,2024-04-11,1417,5649.12
956,2024-10-11,8405,4205.44
8004,2024-03-05,3383,2732.72
4183,2024-05-29,3955,3861.20
9305,2024-01-28,9848,6629.36
7617,2024-05-27,7283,4817.12
7285,2024-03-09,6880,626.08
9390,2024-04-28,1947,6455.68
3904,2024-05-06,9961,1752.00
470,2024-02-12,4728,1620.64
2728,2023-11-16,1810,3537.44
1433,2024-10-11,6730,4738.16
6452,2024-01-22,1590,2300.88
7909,2024-05-28,2336,3555.12
8338,2023-11-13,9678,7611.04
10105,2024-09-14,1285,7145.60
13250,2024-02-19,3744,4822.80
13481,2024-03-23,6313,2365.76
14126,2024-03-07,9099,6116.48
9245,2024-04-06,3654,2051.76
11512,2024-01-07,6459,4174.24
12454,2024-07-09,5429,536.64
2380,2024-04-25,1652,663.12
14947,2024-01-13,9733,1154.56
7164,2024-07-14,4360,222.80
7261,2024-05-15,812,5475.60
13937,2024-03-16,1772,3267.44
8251,2024-03-07,7484,2748.56
6352,2024-01-08,9189,1868.40
12917,2024-08-02,740,4646.88
2366,2024-03-17,8684,5825.44
2152,2024-07-05,9977,7117.84
2254,2024-05-21,2135,4359.20
11339,2024-02-13,4465,5201.20
13353,2024-03-07,4924,546.64
4160,2024-09-03,993,7153.76
7787,2024-07-12,1068,6886.40
11978,2024-02-20,2612,228.48
11745,2024-07-13,8234,972.56
1155,2024-10-09,7437,7562.32
13147,2024-10-19,3218,1581.12
13912,2024-04-27,83,525.44
13658,2024-02-29,3868,4470.48
13063,2024-09-13,5427,5759.44
559,2024-04-19,212,3038.64
2830,2024-08-21,1155,7208.80
12670,2024-06-03,6753,4192.24
13932,2024-06-16,9625,6103.20
14325,2024-04-30,7238,6767.76
9107,2024-05-11,5670,2128.96
1651,2023-11-06,9136,3520.56
11119,2024-01-18,6419,6599.36
4953,2024-03-03,156,6133.92
6877,2024-07-25,2914,6333.60
5495,2024-07-17,4836,172.64
1422,2024-05-02,1876,6222.80
1984,2024-04-25,7798,7118.24
5490,2024-03-21,9517,7022.32
8414,2024-10-15,3663,3146.96
5078,2024-04-14,8195,1970.88
8750,2024-08-13,8365,6023.68
7970,2024-09-25,2139,3965.92
3270,2024-10-03,1562,6871.12
11626,2024-09-20,3484,2760.08
9131,2024-01-04,8557,4365.36
7777,2024-10-04,5040,5658.96
3974,2024-04-09,8248,7527.44
14959,2023-11-10,3290,4047.76
377,2024-04-14,6493,6208.72
2723,2024-07-08,6467,2700.72
4272,2024-10-28,4334,2583.52
9143,2024-03-19,9827,7053.92
10487,2024-07-23,8642,1316.40
3378,2024-07-08,1992,2283.12
10046,2023-12-27,3611,3837.68
1375,2024-06-29,6671,3117.84
7086,2024-04-12,7980,4089.04
2497,2023-11-30,9392,5870.24
14487,2024-02-29,1388,5690.16
7594,2024-01-23,442,5191.76
10190,2024-10-28,8399,466.16
14045,2024-06-17,4946,6266.40
11524,2024-09-23,2421,2994.88
7004,2024-09-15,7793,5851.76
2851,2024-01-23,9631,1519.20
1242,2024-10-03,6487,1169.12
7115,2024-08-17,954,5489.76
2458,2024-01-27,1604,6827.76
5038,2024-09-09,7239,7805.84
8771,2024-05-29,1875,2595.92
1849,2023-12-27,1280,6649.84
1974,2024-05-30,4474,2991.60
11793,2024-07-20,9630,6309.04
7404,2024-08-30,2908,3382.08
8292,2024-10-13,5418,2058.40
7602,2024-06-29,2100,3100.72
9542,2024-01-21,9501,324.40
6161,2024-09-06,8649,5860.40
1179,2024-07-16,1644,4845.28
4567,2024-01-30,6873,1944.96
4813,2024-09-11,3308,6743.44
6114,2024-03-10,8053,7412.80
12506,2024-06-14,6939,666.40
12027,2024-03-27,6800,1959.52
4319,2023-12-27,101,6941.36
12461,2023-12-01,1341,3300.72
465,2024-09-17,5889,4573.44
5790,2024-02-28,9202,6118.00
3960,2024-09-28,2151,1927.76
3082,2023-11-06,870,6458.96
4143,2023-12-08,8619,4302.16
12671,2024-05-21,3406,4299.52
3377,2024-03-08,3225,1043.52
2850,2024-07-31,9521,5705.76
515,2024-09-28,2313,3371.76
10455,2024-04-23,1403,5971.12
3353,2024-09-05,7061,896.96
3302,2024-09-18,3073,2918.16
8815,2024-05-21,1628,1739.44
12187,2024-06-19,1654,1493.12
12088,2024-03-19,4392,5452.64
8156,2024-02-15,9236,1538.56
9261,2024-09-25,3175,6397.28
815,2023-12-18,7052,5252.32
1527,2024-02-11,9345,4967.36
8111,2024-05-21,8856,4423.84
3436,2024-07-29,8583,4803.76
11517,2024-06-30,1010,4111.04
7127,2024-03-03,3998,6253.28
3886,2024-05-16,5753,3909.52
1503,2024-08-04,7207,6773.52
12727,2024-07-18,5180,7197.36
5694,2024-10-15,1975,1659.28
9650,2024-07-16,8020,2140.00
14254,2024-04-26,5778,4074.48
9409,2024-07-30,9,1014.80
6147,2024-09-03,2249,701.20
12115,2024-08-10,6824,842.96
11962,2024-09-14,3916,3904.48
14666,2024-07-04,5153,6727.20
12371,2023-12-26,9380,3093.28
1230,2024-08-24,4358,6539.12
5045,2024-09-16,7011,477.36
13735,2024-10-27,7725,5543.28
2579,2024-08-13,8844,4833.60
4698,2024-09-01,3869,2664.32
3097,2023-12-30,5858,7270.48
13394,2024-07-28,1007,4988.40
14695,2024-09-08,8551,4128.72
9726,2024-03-22,3584,3012.40
5128,2024-02-26,6922,2607.84
9888,2023-11-19,5981,4422.88
63,2024-05-01,9549,6764.64
76,2024-03-19,4306,4458.72
7040,2024-07-29,4999,1535.60
7448,2024-08-13,2010,7678.88
4001,2024-01-01,6197,980.64
875,2024-09-11,5725,4354.72
8239,2024-03-15,9462,2914.80
10861,2024-09-07,6933,4148.40
13060,2024-02-07,1246,6071.84
6474,2024-05-18,8554,3907.44
1580,2024-06-25,4008,3094.32
11390,2023-11-19,5702,2443.04
14379,2024-10-25,2034,5707.92
4872,2023-12-26,5163,3895.76
10599,2023-12-18,6770,1750.72
3624,2024-04-07,9264,1927.20
2433,2023-12-22,211,5218.32
3581,2024-07-21,5135,3872.56
10392,2024-08-24,3372,2405.84
14251,2024-04-15,5768,7959.68
7436,2024-07-13,3429,6965.04
7811,2024-01-04,2511,4418.16
14455,2023-11-28,8235,6584.16
13911,2023-12-07,2300,3387.44
12314,2024-08-03,1535,6756.64
760,2024-10-06,4966,935.04
10174,2023-11-25,3660,5452.24
2483,2024-01-30,1494,7694.16
13519,2024-07-19,4382,171.44
3663,2024-06-19,114,1484.24
10038,2024-10-21,7567,2480.08
1914,2024-05-05,505,4544.48
7746,2024-08-23,5210,879.12
1622,2024-09-30,8281,7477.68
2467,2024-09-14,6659,7564.48
736,2024-07-27,8396,7360.24
11547,2024-01-24,2248,675.44
2021,2024-03-31,3720,6441.28
11659,2024-09-13,6583,2045.28
6475,2024-03-21,9281,6946.48
14500,2024-03-05,7599,6204.80
4356,2023-12-09,3491,6043.36
1511,2024-01-30,9348,3425.20
13013,2024-02-29,5937,2904.24
3502,2024-07-31,2350,7144.56
7871,2023-11-19,1893,4390.40
8814,2024-05-10,174,5320.16
7588,2024-09-29,5377,7113.60
11300,2024-02-28,1526,4125.84
4232,2023-11-08,9987,7945.76
1419,2023-11-20,6184,2656.40
11606,2024-10-28,8661,3738.96
2286,2024-10-25,8257,2461.76
9708,2024-09-06,572,6611.44
3450,2023-11-27,4321,5092.96
13601,2023-12-14,4371,2141.28
11872,2024-02-28,6978,4493.12
1173,2024-05-28,3034,4947.28
13669,2024-09-21,4238,2413.28
11946,2024-10-20,9494,6839.28
12831,2023-11-21,2260,4980.16
248,2024-10-15,873,3830.64
1721,2024-06-23,3134,1218.24
14005,2024-09-10,4114,7673.20
3106,2023-11-29,7032,1119.12
12838,2024-08-15,6247,6933.92
11333,2024-07-07,3281,7503.04
7804,2024-10-21,8448,6456.64
12718,2024-04-19,8765,198.72
8497,2024-02-02,9323,2477.20
13402,2024-06-27,423,290.64
2685,2023-12-16,9742,2920.24
4918,2023-11-16,3399,4001.52
2020,2023-12-07,6500,764.24
4456,2024-06-07,4694,1760.96
10177,2024-03-20,6618,3015.12
9478,2024-06-14,4716,2501.04
7870,2024-03-11,245,6732.88
8522,2024-06-07,3208,5132.16
14174,2024-05-26,1647,6863.52
11912,2024-09-20,5612,3414.24
3470,2024-05-19,8292,1852.80
8810,2023-11-30,7654,4789.04
8965,2024-09-25,5410,1644.72
6936,2024-07-14,8508,3271.36
13792,2024-10-22,2051,6244.64
12206,2024-02-08,141,6187.28
14791,2023-12-02,8088,6289.28
6869,2024-02-22,5595,509.44
581,2024-07-06,8502,6973.92
6896,2024-06-29,9416,1966.08
10360,2024-03-16,9621,1195.20
4814,2024-05-31,8762,2800.40
9873,2024-04-27,4801,3268.48
7954,2024-03-27,9795,5081.68
10274,2024-03-04,8619,1067.04
13223,2024-01-09,8636,2675.36
7071,2024-03-30,968,5011.68
8838,2024-01-24,7903,4378.40
596,2024-07-22,9151,5146.48
6165,2023-11-30,6316,5612.08
925,2024-02-03,9067,7229.44
6927,2024-05-26,9293,2368.08
11769,2024-04-13,1824,784.40
14125,2024-05-30,6484,1175.12
9619,2024-10-14,1109,1906.32
3080,2024-10-28,7003,6375.52
10267,2024-03-17,6094,3880.80
13894,2024-10-06,5776,4119.44
14241,2023-11-20,6275,2202.64
14406,2024-03-10,9699,1247.84
4859,2024-06-25,4858,7871.60
13092,2024-09-18,5958,6086.80
11595,2024-01-05,143,3153.04
10240,2024-10-14,8810,7865.60
14408,2023-12-16,2654,5061.68
5636,2024-09-01,2009,568.40
3126,2024-07-14,8312,932.96
1885,2024-05-23,2793,512.08
10117,2024-08-15,6409,733.04
12947,2024-10-18,2661,1893.20
12884,2024-09-24,267,879.52
12146,2024-01-02,2387,1238.64
3252,2024-05-13,483,6283.52
1255,2024-05-07,1195,6171.92
10964,2024-02-10,855,4104.48
9345,2024-05-10,4548,1489.44
2765,2023-12-12,4225,5359.52
1411,2024-05-06,5553,535.76
6167,2024-01-02,2863,7106.00
10939,2024-01-15,8678,7843.92
332,2024-08-06,7842,1996.96
6629,2024-09-07,4951,3149.52
6508,2024-07-01,7808,1757.52
13148,2024-04-10,7754,6154.64
9890,2024-07-06,1477,6039.04
2935,2024-07-14,6102,1024.40
72,2024-01-05,7060,952.16
9242,2024-09-04,349,2831.92
9473,2024-03-17,5220,492.32
14608,2024-10-10,2218,2540.48
2171,2024-06-27,269,7345.12
12002,2023-11-17,6921,1345.04
7017,2024-05-22,4072,4366.56
10255,2024-11-01,148,4761.28
9512,2024-03-26,8087,767.92
7364,2023-12-30,2903,1481.36
9027,2024-08-28,9147,793.20
7031,2024-02-29,4469,7684.64
3955,2024-05-18,150,4017.04
14569,2024-06-22,8072,3243.12
4449,2024-08-06,2707,7927.60
14826,2024-10-22,3087,1534.96
10618,2024-07-08,5861,2582.32
4779,2024-09-28,4891,6964.16
8284,2024-01-24,1513,6219.36
14485,2023-11-19,1742,4051.44
8263,2024-02-21,4396,6246.56
7027,2024-09-30,7623,4338.48
4626,2024-08-26,7389,3351.68
70,2024-09-20,5611,2974.24
8226,2024-10-02,7700,7684.96
13072,2024-04-11,3000,4310.08
9264,2024-03-06,3990,1313.60
11361,2024-01-14,8511,7022.72
7441,2024-09-10,8297,6064.00
14588,2024-04-21,5783,7457.36
8266,2024-03-14,4240,7555.68
7964,2024-05-07,8373,4702.56
11388,2024-05-22,2740,7485.28
10595,2024-09-20,9909,2247.84
12398,2024-05-14,2435,6058.64
14332,2024-02-11,2663,6443.60
10789,2024-01-06,7664,4914.48
2919,2024-06-02,4113,2315.68
9721,2023-11-29,320,5506.88
7154,2024-10-30,100,5741.60
1899,2024-09-17,2354,7813.12
166,2024-01-08,1906,2187.84
9448,2024-06-30,7879,2017.04
5142,2024-07-19,6192,6843.44
7957,2024-09-24,8086,2821.76
2026,2024-06-22,8954,3845.92
6382,2024-09-11,4538,4711.76
8006,2024-08-15,9115,701.04
3299,2023-11-08,8727,1632.24
14822,2024-07-04,1263,2935.28
3592,2024-01-11,8662,4690.08
14797,2024-01-25,3601,3541.04
7982,2024-03-27,7624,2120.56
8978,2024-10-19,8070,5936.72
10309,2024-10-22,7544,5511.44
10278,2023-11-23,2588,3996.96
5280,2024-03-27,1486,5667.52
2512,2023-12-12,1253,4737.60
4541,2024-08-12,1216,3792.00
3745,2024-05-16,4422,2415.92
1522,2023-11-09,8131,1292.64
14436,2024-01-03,1612,3035.12
6143,2024-06-20,2056,3720.56
6608,2024-10-11,2195,667.12
186,2024-08-15,1625,612.24
11848,2023-11-29,3219,5783.68
13169,2024-07-28,6625,6639.28
2734,2024-04-03,6608,3267.12
5956,2024-02-18,3722,501.20
12029,2024-08-03,1667,2239.92
13139,2024-06-06,5141,3445.20
8837,2024-09-18,3864,1402.08
8910,2024-08-21,5352,3363.44
3716,2024-10-30,3808,7884.48
8911,2024-01-02,6858,3870.64
3186,2024-07-31,2322,3794.16
13444,2024-06-14,2443,5559.28
10829,2024-08-08,4539,1125.68
6495,2023-11-12,8124,2249.60
5341,2024-10-15,9369,5355.60
14172,2024-05-12,8488,1271.12
12843,2023-12-25,2395,422.64
13123,2024-10-30,3015,5149.44
14266,2024-10-21,9669,5478.24
11290,2024-03-14,6957,4521.68
242,2024-09-25,8136,6605.68
4056,2024-10-28,7255,6878.64
9872,2024-01-25,6774,6616.24
4057,2023-12-15,7130,3812.72
8121,2024-05-23,9687,1250.24
9136,2024-06-16,1200,5760.72
13555,2023-12-07,8733,597.44
9437,2024-11-02,5091,430.16
9246,2024-09-14,745,301.12
12730,2024-07-23,8856,646.96
9373,2024-10-06,8673,1476.80
4305,2024-07-13,2501,5673.84
15,2024-06-16,1807,2867.44
4461,2024-10-04,9832,468.72
5286,2024-09-26,5912,4012.88
8369,2024-09-17,6123,6338.80
4030,2023-12-16,8887,5471.52
13309,2023-11-09,8058,4941.68
12590,2024-02-07,7244,7831.04
9634,2024-01-12,2513,5927.84
13182,2024-08-13,441,272.32
10733,2024-05-29,670,1671.44
14677,2024-06-22,6739,1314.56
13143,2024-10-23,6884,4179.76
10043,2024-10-01,6795,1861.60
192,2024-04-11,6032,6009.52
7741,2024-01-24,5514,1533.52
4498,2024-10-16,4443,330.40
8915,2024-10-13,8099,2199.36
14445,2024-08-20,1287,7344.00
11268,2023-12-16,755,6903.20
8360,2023-12-29,8014,3060.56
8254,2024-10-22,8632,7521.44
116,2024-01-16,3024,4971.44
12736,2024-01-14,2360,2814.72
2588,2023-12-07,9846,855.84
1373,2024-03-26,7764,5023.44
3360,2024-04-06,6419,7936.88
6388,2024-05-08,7550,1860.40
10497,2024-01-12,5659,6093.36
7117,2024-10-22,1489,4002.40
4097,2024-03-31,7991,6230.64
8764,2024-10-17,5173,7961.28
10974,2024-02-29,4901,6213.34
9393,2024-08-05,3797,2926.40
6840,2023-12-27,4833,4578.72
12631,2024-01-25,1913,4437.44
7596,2024-03-03,4395,4221.04
4114,2024-08-27,9907,7374.16
4651,2024-06-03,6076,6272.64
14956,2024-11-02,9347,6330.88
6826,2023-12-12,5709,4795.44
10491,2023-11-24,2449,5199.20
12387,2023-12-17,261,3293.52
3560,2023-12-14,6723,2377.20
1095,2024-10-14,3254,7681.20
11156,2024-02-29,1749,391.28
8825,2024-04-23,9266,5618.08
9800,2024-01-17,4057,6611.28
11012,2024-03-01,4419,170.16
11539,2024-07-17,408,4818.16
5209,2024-01-07,9865,5046.88
11928,2023-11-16,8391,4528.56
3451,2024-07-24,9752,2489.20
5787,2024-09-24,2036,6050.64
11693,2024-02-14,2943,4728.64
12196,2024-01-18,3724,3555.44
7425,2024-04-25,6482,6138.24
11716,2024-07-22,2145,6618.88
10204,2024-07-31,1746,1012.00
7047,2024-05-23,1338,7396.56
3379,2023-12-14,8839,703.20
780,2024-01-07,792,2370.72
13664,2024-10-13,2896,7918.40
1751,2024-08-29,7655,369.68
6246,2024-08-13,8885,3983.68
9237,2024-01-11,8728,2689.36
